"Model","Trait","Lab","Sex","Population","Line","Value_re","SE_re"
"lmer_pop","CCRT","Vieira","M","MA","MA18",-55.747,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA19",-14.619,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA20",-16.433,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA21",-32.345,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA23",-17.404,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA26",-21.076,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA27",48.351,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA28",41.176,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA3",-18.419,89.805
"lmer_pop","CCRT","Vieira","M","MA","MA30",24.041,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA31",88.783,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA32",-5.249,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA33",-6.283,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA5",-40.554,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA6",-6.79,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA7",44.574,89.368
"lmer_pop","CCRT","Vieira","M","MA","MA9",1.778,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU1",-74.48,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU10",-28.92,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU11",-29.342,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU12",-28.245,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU13",-44.81,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU14",-39.155,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU15",-46.456,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU16",45.424,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU17",68.785,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU18",-20.964,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU19",-27.422,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU2",73.701,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU20",88.009,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU3",-38.015,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU4",-20.859,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU5",-41.201,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU6",33.1,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU7",118.164,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU8",56.503,89.368
"lmer_pop","CCRT","Vieira","M","MU","MU9",-43.818,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE10",-35.999,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE11",-28.001,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE12",26.422,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE13",18.171,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE15",35.707,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE16",52.547,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE17",10.047,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE18",-29.668,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE2",-35.577,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE3",0.804,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE4",-6.054,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE5",9.414,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE6",8.895,89.805
"lmer_pop","CCRT","Vieira","M","RE","RE7",-20.552,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE8",-13.862,89.368
"lmer_pop","CCRT","Vieira","M","RE","RE9",7.704,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM13",26.839,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM17",-8.318,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM18",-8.381,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM2",-26.909,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM20",24.606,89.805
"lmer_pop","CCRT","Vieira","M","UM","UM21",-35.414,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM22",2.956,89.805
"lmer_pop","CCRT","Vieira","M","UM","UM23",54.884,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM24",49.059,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM25",-8.445,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM26",-3.908,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM28",14.831,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM29",-67.405,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM4",-20.684,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM5",-9.521,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM6",-7.347,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM7",-20.663,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM8",36.778,89.368
"lmer_pop","CCRT","Vieira","M","UM","UM9",7.044,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA1",-0.663,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA11",-28.328,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA15",16.05,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA18",-11.615,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA22",21.39,89.805
"lmer_pop","CCRT","Vieira","M","VA","VA26",14.151,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA30",-33.983,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA34",16.409,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA35",1.004,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA44",30.4,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA46",-25.331,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA47",-1.844,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA48",26.728,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA55",24.09,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA57",-12.797,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA6",-19.613,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA66",-2.878,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA67",14.827,89.805
"lmer_pop","CCRT","Vieira","M","VA","VA71",-17.481,89.368
"lmer_pop","CCRT","Vieira","M","VA","VA9",-10.518,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE11",27.521,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE13",-15.275,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE14",-37.77,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE15",8.571,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE19",-2.867,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE20",-45.093,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE21",-43.215,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE22",8.528,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE23",35.307,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE24",-9.599,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE26",-33.543,89.805
"lmer_pop","CCRT","Vieira","M","YE","YE27",-20.085,89.805
"lmer_pop","CCRT","Vieira","M","YE","YE33",15.471,89.805
"lmer_pop","CCRT","Vieira","M","YE","YE40",32.015,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE41",22.92,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE48",20.493,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE49",36.785,89.368
"lmer_pop","CCRT","Vieira","M","YE","YE51",58.559,89.805
"lmer_pop","CCRT","Vieira","M","YE","YE69",1.754,89.805
"lmer_pop","CCRT","Vieira","M","YE","YE80",-60.477,89.368
"lmer_pop","CCRT","Mensch","M","AK","AK1",124.331,157.473
"lmer_pop","CCRT","Mensch","M","AK","AK10",-144.929,157.051
"lmer_pop","CCRT","Mensch","M","AK","AK11",111.603,155.508
"lmer_pop","CCRT","Mensch","M","AK","AK12",167.081,155.508
"lmer_pop","CCRT","Mensch","M","AK","AK13",-272.42,156.742
"lmer_pop","CCRT","Mensch","M","AK","AK14",-59.968,156.841
"lmer_pop","CCRT","Mensch","M","AK","AK15",32.896,164.165
"lmer_pop","CCRT","Mensch","M","AK","AK16",321.839,155.933
"lmer_pop","CCRT","Mensch","M","AK","AK17",-167.282,154.916
"lmer_pop","CCRT","Mensch","M","AK","AK18",-72.777,155.508
"lmer_pop","CCRT","Mensch","M","AK","AK2",-43.685,164.767
"lmer_pop","CCRT","Mensch","M","AK","AK20",-52.48,164.801
"lmer_pop","CCRT","Mensch","M","AK","AK21",30.335,173.319
"lmer_pop","CCRT","Mensch","M","AK","AK3",-132.879,159.866
"lmer_pop","CCRT","Mensch","M","AK","AK4",-307.701,157.498
"lmer_pop","CCRT","Mensch","M","AK","AK5",297.49,166.742
"lmer_pop","CCRT","Mensch","M","AK","AK6",308.557,173.185
"lmer_pop","CCRT","Mensch","M","AK","AK7",-108.411,161.762
"lmer_pop","CCRT","Mensch","M","AK","AK8",-26.104,155.933
"lmer_pop","CCRT","Mensch","M","AK","AK9",-5.494,157.498
"lmer_pop","CCRT","Mensch","M","GI","GI1",-74.179,154.916
"lmer_pop","CCRT","Mensch","M","GI","GI10",72.229,155.933
"lmer_pop","CCRT","Mensch","M","GI","GI11",-300.955,155.508
"lmer_pop","CCRT","Mensch","M","GI","GI12",-180.521,154.916
"lmer_pop","CCRT","Mensch","M","GI","GI13",-107.161,163.15
"lmer_pop","CCRT","Mensch","M","GI","GI14",55.91,155.508
"lmer_pop","CCRT","Mensch","M","GI","GI15",178.018,164.788
"lmer_pop","CCRT","Mensch","M","GI","GI2",178.778,156.742
"lmer_pop","CCRT","Mensch","M","GI","GI3",-250.019,166.742
"lmer_pop","CCRT","Mensch","M","GI","GI5",-68.91,164.247
"lmer_pop","CCRT","Mensch","M","GI","GI6",107.276,156.841
"lmer_pop","CCRT","Mensch","M","GI","GI7",97.178,154.916
"lmer_pop","CCRT","Mensch","M","GI","GI8",25.466,157.498
"lmer_pop","CCRT","Mensch","M","GI","GI9",266.892,157.051
"lmer_pop","CCRT","Mensch","M","KA","KA1",541.894,173.319
"lmer_pop","CCRT","Mensch","M","KA","KA10",-217.331,173.588
"lmer_pop","CCRT","Mensch","M","KA","KA11",143.93,172.607
"lmer_pop","CCRT","Mensch","M","KA","KA13",-117.899,156.841
"lmer_pop","CCRT","Mensch","M","KA","KA14",202.121,173.615
"lmer_pop","CCRT","Mensch","M","KA","KA15",-39.706,157.051
"lmer_pop","CCRT","Mensch","M","KA","KA16",87.311,163.499
"lmer_pop","CCRT","Mensch","M","KA","KA17",-43.293,154.916
"lmer_pop","CCRT","Mensch","M","KA","KA18",-366.772,155.508
"lmer_pop","CCRT","Mensch","M","KA","KA2",53.276,155.933
"lmer_pop","CCRT","Mensch","M","KA","KA23",-48.76,157.473
"lmer_pop","CCRT","Mensch","M","KA","KA24",-54.69,155.763
"lmer_pop","CCRT","Mensch","M","KA","KA25",340.283,156.841
"lmer_pop","CCRT","Mensch","M","KA","KA28",-138.014,157.515
"lmer_pop","CCRT","Mensch","M","KA","KA29",60.975,164.165
"lmer_pop","CCRT","Mensch","M","KA","KA3",237.655,157.498
"lmer_pop","CCRT","Mensch","M","KA","KA5",-227.375,163.499
"lmer_pop","CCRT","Mensch","M","KA","KA6",-261.875,159.866
"lmer_pop","CCRT","Mensch","M","KA","KA7",-108.541,156.742
"lmer_pop","CCRT","Mensch","M","KA","KA9",-43.191,154.916
"lmer_pop","CCRT","Mensch","M","MA","MA12",7.495,154.916
"lmer_pop","CCRT","Mensch","M","MA","MA13",148.633,157.515
"lmer_pop","CCRT","Mensch","M","MA","MA16",-53.343,156.742
"lmer_pop","CCRT","Mensch","M","MA","MA18",104.721,165.733
"lmer_pop","CCRT","Mensch","M","MA","MA19",-138.264,164.247
"lmer_pop","CCRT","Mensch","M","MA","MA20",206.382,164.801
"lmer_pop","CCRT","Mensch","M","MA","MA21",-214.753,156.742
"lmer_pop","CCRT","Mensch","M","MA","MA23",-218.345,155.933
"lmer_pop","CCRT","Mensch","M","MA","MA26",-42.436,154.363
"lmer_pop","CCRT","Mensch","M","MA","MA27",5.546,154.916
"lmer_pop","CCRT","Mensch","M","MA","MA28",-17.515,165.733
"lmer_pop","CCRT","Mensch","M","MA","MA3",15.872,157.498
"lmer_pop","CCRT","Mensch","M","MA","MA30",-9.162,155.508
"lmer_pop","CCRT","Mensch","M","MA","MA31",598.623,162.664
"lmer_pop","CCRT","Mensch","M","MA","MA32",65.493,155.508
"lmer_pop","CCRT","Mensch","M","MA","MA33",20.47,164.767
"lmer_pop","CCRT","Mensch","M","MA","MA5",-141.026,157.473
"lmer_pop","CCRT","Mensch","M","MA","MA6",126.508,155.508
"lmer_pop","CCRT","Mensch","M","MA","MA7",-121.272,157.515
"lmer_pop","CCRT","Mensch","M","MA","MA9",-343.629,157.051
"lmer_pop","CCRT","Mensch","M","MU","MU1",-267.154,155.933
"lmer_pop","CCRT","Mensch","M","MU","MU10",30.723,156.841
"lmer_pop","CCRT","Mensch","M","MU","MU11",139.715,157.515
"lmer_pop","CCRT","Mensch","M","MU","MU12",-89.257,156.841
"lmer_pop","CCRT","Mensch","M","MU","MU13",-198.139,155.933
"lmer_pop","CCRT","Mensch","M","MU","MU14",2.371,154.916
"lmer_pop","CCRT","Mensch","M","MU","MU15",-9.936,157.051
"lmer_pop","CCRT","Mensch","M","MU","MU16",-256.938,157.515
"lmer_pop","CCRT","Mensch","M","MU","MU17",35.245,155.508
"lmer_pop","CCRT","Mensch","M","MU","MU18",-25.516,163.499
"lmer_pop","CCRT","Mensch","M","MU","MU19",140.267,155.933
"lmer_pop","CCRT","Mensch","M","MU","MU2",19.875,157.498
"lmer_pop","CCRT","Mensch","M","MU","MU20",365.101,164.165
"lmer_pop","CCRT","Mensch","M","MU","MU3",17.226,164.419
"lmer_pop","CCRT","Mensch","M","MU","MU4",-112.218,155.508
"lmer_pop","CCRT","Mensch","M","MU","MU5",-21.695,157.515
"lmer_pop","CCRT","Mensch","M","MU","MU6",31.04,155.508
"lmer_pop","CCRT","Mensch","M","MU","MU7",338.934,164.165
"lmer_pop","CCRT","Mensch","M","MU","MU8",93.331,154.916
"lmer_pop","CCRT","Mensch","M","MU","MU9",-232.975,154.916
"lmer_pop","CCRT","Mensch","M","RE","RE1",-123.9,157.498
"lmer_pop","CCRT","Mensch","M","RE","RE10",-144.303,156.742
"lmer_pop","CCRT","Mensch","M","RE","RE11",68.685,155.933
"lmer_pop","CCRT","Mensch","M","RE","RE12",-98.567,156.742
"lmer_pop","CCRT","Mensch","M","RE","RE13",43.056,154.629
"lmer_pop","CCRT","Mensch","M","RE","RE15",120.038,156.841
"lmer_pop","CCRT","Mensch","M","RE","RE16",123.27,154.916
"lmer_pop","CCRT","Mensch","M","RE","RE17",169.181,155.933
"lmer_pop","CCRT","Mensch","M","RE","RE18",134.199,155.508
"lmer_pop","CCRT","Mensch","M","RE","RE2",92.689,153.956
"lmer_pop","CCRT","Mensch","M","RE","RE3",-42.888,157.498
"lmer_pop","CCRT","Mensch","M","RE","RE4",173.038,157.515
"lmer_pop","CCRT","Mensch","M","RE","RE5",-46.55,157.051
"lmer_pop","CCRT","Mensch","M","RE","RE6",-233.434,155.508
"lmer_pop","CCRT","Mensch","M","RE","RE7",-102.234,157.051
"lmer_pop","CCRT","Mensch","M","RE","RE8",-132.278,154.916
"lmer_pop","CCRT","Mensch","M","UM","UM13",-504.137,156.841
"lmer_pop","CCRT","Mensch","M","UM","UM17",179.812,164.419
"lmer_pop","CCRT","Mensch","M","UM","UM18",-163.523,154.916
"lmer_pop","CCRT","Mensch","M","UM","UM2",128.786,159.866
"lmer_pop","CCRT","Mensch","M","UM","UM20",-126.094,154.916
"lmer_pop","CCRT","Mensch","M","UM","UM21",92.774,164.801
"lmer_pop","CCRT","Mensch","M","UM","UM23",147.04,159.866
"lmer_pop","CCRT","Mensch","M","UM","UM25",-290.582,157.051
"lmer_pop","CCRT","Mensch","M","UM","UM26",85.845,156.742
"lmer_pop","CCRT","Mensch","M","UM","UM28",52.436,164.767
"lmer_pop","CCRT","Mensch","M","UM","UM29",-257.284,157.473
"lmer_pop","CCRT","Mensch","M","UM","UM4",221.921,157.498
"lmer_pop","CCRT","Mensch","M","UM","UM5",10.16,157.473
"lmer_pop","CCRT","Mensch","M","UM","UM6",98.69,154.916
"lmer_pop","CCRT","Mensch","M","UM","UM7",60.365,171.962
"lmer_pop","CCRT","Mensch","M","UM","UM8",376.259,156.742
"lmer_pop","CCRT","Mensch","M","UM","UM9",-112.468,164.247
"lmer_pop","CCRT","Mensch","M","VA","VA1",-6.582,157.051
"lmer_pop","CCRT","Mensch","M","VA","VA11",106.805,157.473
"lmer_pop","CCRT","Mensch","M","VA","VA15",251.909,172.607
"lmer_pop","CCRT","Mensch","M","VA","VA18",-239.189,157.498
"lmer_pop","CCRT","Mensch","M","VA","VA22",-191.398,156.742
"lmer_pop","CCRT","Mensch","M","VA","VA26",73.645,157.515
"lmer_pop","CCRT","Mensch","M","VA","VA30",-229.108,154.916
"lmer_pop","CCRT","Mensch","M","VA","VA34",194.061,155.508
"lmer_pop","CCRT","Mensch","M","VA","VA35",2.091,173.185
"lmer_pop","CCRT","Mensch","M","VA","VA44",-94.276,175.12
"lmer_pop","CCRT","Mensch","M","VA","VA46",-104.955,157.473
"lmer_pop","CCRT","Mensch","M","VA","VA47",313.429,163.15
"lmer_pop","CCRT","Mensch","M","VA","VA48",191.385,156.841
"lmer_pop","CCRT","Mensch","M","VA","VA55",-67.845,155.508
"lmer_pop","CCRT","Mensch","M","VA","VA57",-54.09,155.933
"lmer_pop","CCRT","Mensch","M","VA","VA6",-83.928,156.742
"lmer_pop","CCRT","Mensch","M","VA","VA66",-45.448,157.051
"lmer_pop","CCRT","Mensch","M","VA","VA67",-83.595,157.051
"lmer_pop","CCRT","Mensch","M","VA","VA71",42.804,155.508
"lmer_pop","CCRT","Mensch","M","VA","VA9",24.286,154.916
"lmer_pop","CCRT","Mensch","M","YE","YE11",209.536,156.742
"lmer_pop","CCRT","Mensch","M","YE","YE13",-118.847,159.866
"lmer_pop","CCRT","Mensch","M","YE","YE14",-57.207,155.508
"lmer_pop","CCRT","Mensch","M","YE","YE15",-200.627,154.916
"lmer_pop","CCRT","Mensch","M","YE","YE19",167.609,184.52
"lmer_pop","CCRT","Mensch","M","YE","YE20",46.666,163.499
"lmer_pop","CCRT","Mensch","M","YE","YE21",-130.757,155.75
"lmer_pop","CCRT","Mensch","M","YE","YE22",-32.598,164.767
"lmer_pop","CCRT","Mensch","M","YE","YE23",544.483,154.916
"lmer_pop","CCRT","Mensch","M","YE","YE24",-263.335,163.499
"lmer_pop","CCRT","Mensch","M","YE","YE26",-239.184,154.916
"lmer_pop","CCRT","Mensch","M","YE","YE27",169.631,164.247
"lmer_pop","CCRT","Mensch","M","YE","YE33",-52.837,172.338
"lmer_pop","CCRT","Mensch","M","YE","YE40",-101.258,154.916
"lmer_pop","CCRT","Mensch","M","YE","YE48",42.336,173.588
"lmer_pop","CCRT","Mensch","M","YE","YE49",88.16,164.247
"lmer_pop","CCRT","Mensch","M","YE","YE51",149.876,217.219
"lmer_pop","CCRT","Mensch","M","YE","YE80",-221.649,154.916
"lmer_pop","CSM","Gonzalez","F","AK","AK1",-0.186,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK10",-0.05,0.087
"lmer_pop","CSM","Gonzalez","F","AK","AK11",0.165,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK12",0.004,0.072
"lmer_pop","CSM","Gonzalez","F","AK","AK13",0.078,0.079
"lmer_pop","CSM","Gonzalez","F","AK","AK14",0.081,0.072
"lmer_pop","CSM","Gonzalez","F","AK","AK15",-0.05,0.087
"lmer_pop","CSM","Gonzalez","F","AK","AK16",0.051,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK17",-0.024,0.06
"lmer_pop","CSM","Gonzalez","F","AK","AK18",-0.249,0.087
"lmer_pop","CSM","Gonzalez","F","AK","AK2",-0.098,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK20",0.141,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK21",0.114,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK3",0.026,0.079
"lmer_pop","CSM","Gonzalez","F","AK","AK4",0.058,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK5",-0.031,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK6",-0.105,0.087
"lmer_pop","CSM","Gonzalez","F","AK","AK7",0.082,0.072
"lmer_pop","CSM","Gonzalez","F","AK","AK8",0.111,0.086
"lmer_pop","CSM","Gonzalez","F","AK","AK9",-0.118,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI1",-0.168,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI10",-0.118,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI11",0.054,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI12",0.186,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI13",0.11,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI14",0.105,0.079
"lmer_pop","CSM","Gonzalez","F","GI","GI15",0.184,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI2",0.13,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI3",-0.141,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI4",-0.108,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI5",0.17,0.087
"lmer_pop","CSM","Gonzalez","F","GI","GI6",-0.336,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI7",-0.109,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI8",-0.026,0.086
"lmer_pop","CSM","Gonzalez","F","GI","GI9",0.067,0.087
"lmer_pop","CSM","Gonzalez","F","KA","KA1",0.046,0.073
"lmer_pop","CSM","Gonzalez","F","KA","KA10",-0.256,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA11",-0.013,0.087
"lmer_pop","CSM","Gonzalez","F","KA","KA13",-0.104,0.072
"lmer_pop","CSM","Gonzalez","F","KA","KA14",0.161,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA15",-0.002,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA16",-0.16,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA17",0.022,0.072
"lmer_pop","CSM","Gonzalez","F","KA","KA18",0.068,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA2",-0.117,0.086
"lmer_pop","CSM","Gonzalez","F","KA","KA3",0.09,0.072
"lmer_pop","CSM","Gonzalez","F","KA","KA5",0.024,0.087
"lmer_pop","CSM","Gonzalez","F","KA","KA6",-0.045,0.087
"lmer_pop","CSM","Gonzalez","F","KA","KA7",0.16,0.072
"lmer_pop","CSM","Gonzalez","F","KA","KA9",0.126,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA12",0.141,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA13",-0.162,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA16",0.151,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA18",0.101,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA19",0.144,0.079
"lmer_pop","CSM","Gonzalez","F","MA","MA20",-0.089,0.088
"lmer_pop","CSM","Gonzalez","F","MA","MA21",0.164,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA23",0.006,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA26",-0.175,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA27",0.042,0.072
"lmer_pop","CSM","Gonzalez","F","MA","MA28",0.046,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA3",-0.002,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA30",0.162,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA31",-0.029,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA32",-0.041,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA33",-0.059,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA5",-0.174,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA6",-0.041,0.087
"lmer_pop","CSM","Gonzalez","F","MA","MA7",-0.05,0.086
"lmer_pop","CSM","Gonzalez","F","MA","MA9",-0.132,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU1",-0.064,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU10",0.005,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU11",0.188,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU12",-0.071,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU13",-0.133,0.098
"lmer_pop","CSM","Gonzalez","F","MU","MU14",0.065,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU15",0.059,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU16",-0.099,0.079
"lmer_pop","CSM","Gonzalez","F","MU","MU17",0.15,0.079
"lmer_pop","CSM","Gonzalez","F","MU","MU18",0.005,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU19",0.012,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU2",-0.229,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU20",0.088,0.072
"lmer_pop","CSM","Gonzalez","F","MU","MU3",0.197,0.098
"lmer_pop","CSM","Gonzalez","F","MU","MU4",-0.134,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU5",-0.06,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU6",0.088,0.087
"lmer_pop","CSM","Gonzalez","F","MU","MU7",0.063,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU8",0.163,0.086
"lmer_pop","CSM","Gonzalez","F","MU","MU9",-0.296,0.079
"lmer_pop","CSM","Gonzalez","F","RE","RE1",0.021,0.08
"lmer_pop","CSM","Gonzalez","F","RE","RE10",0.077,0.072
"lmer_pop","CSM","Gonzalez","F","RE","RE11",0.019,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE12",-0.008,0.087
"lmer_pop","CSM","Gonzalez","F","RE","RE13",0.063,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE15",0.116,0.087
"lmer_pop","CSM","Gonzalez","F","RE","RE16",0.245,0.087
"lmer_pop","CSM","Gonzalez","F","RE","RE17",-0.201,0.087
"lmer_pop","CSM","Gonzalez","F","RE","RE18",0.08,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE2",0.063,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE3",0.031,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE4",-0.061,0.087
"lmer_pop","CSM","Gonzalez","F","RE","RE5",-0.086,0.072
"lmer_pop","CSM","Gonzalez","F","RE","RE6",-0.216,0.086
"lmer_pop","CSM","Gonzalez","F","RE","RE7",-0.083,0.072
"lmer_pop","CSM","Gonzalez","F","RE","RE8",-0.059,0.08
"lmer_pop","CSM","Gonzalez","F","UM","UM13",0.088,0.06
"lmer_pop","CSM","Gonzalez","F","UM","UM17",0.006,0.087
"lmer_pop","CSM","Gonzalez","F","UM","UM18",-0.216,0.086
"lmer_pop","CSM","Gonzalez","F","UM","UM2",0.03,0.098
"lmer_pop","CSM","Gonzalez","F","UM","UM20",-0.108,0.086
"lmer_pop","CSM","Gonzalez","F","UM","UM21",-0.141,0.086
